act_pos0,act_pos1,act_pos2,act_torq0,act_torq1,act_torq2
-120833,-18156,-166793,-43,-43,-43
-120833,-18156,-166899,48,48,48
-120833,-18156,-167006,-9,-9,-9
-120833,-18155,-167122,-11,-11,-11
-120833,-18156,-167222,-59,-59,-59
-120832,-18156,-167308,56,56,56
-120832,-18156,-167409,-20,-20,-20
-120832,-18156,-167513,-28,-28,-28
-120832,-18156,-167609,-38,-38,-38
-120832,-18156,-167713,-34,-34,-34
-120832,-18156,-167812,-7,-7,-7
-120832,-18156,-167906,9,9,9
-120832,-18156,-168004,87,87,87
-120832,-18156,-168107,-42,-42,-42
-120832,-18156,-168221,-29,-29,-29
-120832,-18156,-168331,-75,-75,-75
-120832,-18156,-168430,-67,-67,-67
-120832,-18156,-168520,-60,-60,-60
-120832,-18156,-168619,65,65,65
-120831,-18156,-168711,54,54,54
-120831,-18156,-168817,-58,-58,-58
-120831,-18156,-168934,-5,-5,-5
-120831,-18156,-169044,-29,-29,-29
-120831,-18156,-169145,-9,-9,-9
-120831,-18156,-169247,-20,-20,-20
-120831,-18156,-169339,-68,-68,-68
-120831,-18156,-169438,43,43,43
-120831,-18156,-169541,-3,-3,-3
-120830,-18156,-169650,94,94,94
-120829,-18156,-169754,-61,-61,-61
-120830,-18156,-169862,-67,-67,-67
-120830,-18156,-169958,119,119,119
-120830,-18156,-170059,111,111,111
-120830,-18156,-170156,-2,-2,-2
-120830,-18156,-170257,14,14,14
-120830,-18156,-170366,-53,-53,-53
-120830,-18156,-170465,-10,-10,-10
-120830,-18156,-170565,28,28,28
-120829,-18156,-170665,-114,-114,-114
-120829,-18156,-170763,-18,-18,-18
-120829,-18156,-170872,34,34,34
-120829,-18156,-170975,-80,-80,-80
-120829,-18156,-171075,22,22,22
-120828,-18156,-171181,-41,-41,-41
-120829,-18156,-171277,-101,-101,-101
-120829,-18156,-171374,93,93,93
-120828,-18156,-171475,-62,-62,-62
-120828,-18156,-171578,-120,-120,-120
-120828,-18156,-171681,-6,-6,-6
-120828,-18156,-171789,-25,-25,-25
-120827,-18156,-171894,0,0,0
-120828,-18156,-171989,-69,-69,-69
-120828,-18156,-172082,23,23,23
-120828,-18156,-172181,-98,-98,-98
-120828,-18156,-172279,-8,-8,-8
-120828,-18157,-172398,-3,-3,-3
-120828,-18156,-172501,51,51,51
-120828,-18156,-172599,165,165,165
-120828,-18156,-172705,-152,-152,-152
-120827,-18156,-172791,12,12,12
-120828,-18156,-172904,66,66,66
-120827,-18156,-173011,50,50,50
-120827,-18156,-173116,-74,-74,-74
-120826,-18156,-173224,53,53,53
-120826,-18156,-173313,-29,-29,-29
-120826,-18156,-173409,-56,-56,-56
-120827,-18156,-173489,39,39,39
-120826,-18156,-173609,-124,-124,-124
-120826,-18156,-173721,-21,-21,-21
-120826,-18156,-173827,-35,-35,-35
-120826,-18156,-173942,-73,-73,-73
-120826,-18156,-174041,-44,-44,-44
-120826,-18157,-174132,-13,-13,-13
-120826,-18156,-174221,-4,-4,-4
-120826,-18156,-174324,-48,-48,-48
-120825,-18156,-174432,5,5,5
-120825,-18156,-174532,-73,-73,-73
-120825,-18156,-174645,44,44,44
-120825,-18156,-174749,-73,-73,-73
-120825,-18156,-174855,-145,-145,-145
-120825,-18156,-174960,-65,-65,-65
-120825,-18156,-175058,-42,-42,-42
-120825,-18156,-175165,-16,-16,-16
-120825,-18156,-175259,-110,-110,-110
-120825,-18156,-175364,-41,-41,-41
-120825,-18156,-175449,25,25,25
-120825,-18156,-175551,-110,-110,-110
-120825,-18156,-175652,-15,-15,-15
-120825,-18156,-175764,19,19,19
-120825,-18156,-175873,12,12,12
-120825,-18156,-175976,-45,-45,-45
-120824,-18156,-176084,-11,-11,-11
-120824,-18157,-176168,131,131,131
-120824,-18157,-176261,-35,-35,-35
-120824,-18158,-176364,-3,-3,-3
-120824,-18157,-176480,-68,-68,-68
-120824,-18157,-176588,-46,-46,-46
-120824,-18157,-176700,-17,-17,-17
-120824,-18157,-176795,-48,-48,-48
-120824,-18157,-176894,-16,-16,-16
-120823,-18157,-176982,25,25,25
-120823,-18157,-177095,49,49,49
-120823,-18157,-177193,24,24,24
-120822,-18157,-177310,-90,-90,-90
-120823,-18157,-177397,2,2,2
-120823,-18157,-177496,-18,-18,-18
-120823,-18157,-177574,-61,-61,-61
-120823,-18157,-177688,-137,-137,-137
-120823,-18157,-177790,-120,-120,-120
-120823,-18157,-177909,-20,-20,-20
-120822,-18157,-178001,24,24,24
-120822,-18158,-178109,-22,-22,-22
-120823,-18157,-178196,-130,-130,-130
-120822,-18157,-178297,-26,-26,-26
-120822,-18157,-178397,-58,-58,-58
-120822,-18157,-178511,-51,-51,-51
-120822,-18157,-178614,-1,-1,-1
-120821,-18157,-178732,-146,-146,-146
-120822,-18157,-178820,-24,-24,-24
-120822,-18157,-178919,-64,-64,-64
-120822,-18157,-179012,-61,-61,-61
-120822,-18157,-179116,-30,-30,-30
-120822,-18157,-179220,-25,-25,-25
-120822,-18157,-179331,-1,-1,-1
-120822,-18157,-179429,30,30,30
-120822,-18157,-179536,-33,-33,-33
-120822,-18157,-179627,4,4,4
-120822,-18157,-179741,9,9,9
-120822,-18157,-179849,-37,-37,-37
-120822,-18157,-179958,29,29,29
-120822,-18157,-180058,-27,-27,-27
-120821,-18157,-180150,-168,-168,-168
-120821,-18157,-180239,-55,-55,-55
-120821,-18157,-180313,6,6,6
-120821,-18157,-180431,-43,-43,-43
-120821,-18157,-180539,19,19,19
-120821,-18157,-180671,-44,-44,-44
-120821,-18157,-180763,13,13,13
-120820,-18157,-180870,22,22,22
-120819,-18157,-180948,57,57,57
-120820,-18157,-181045,-22,-22,-22
-120819,-18156,-181148,-9,-9,-9
-120820,-18156,-181265,31,31,31
-120820,-18157,-181369,-100,-100,-100
-120820,-18156,-181478,-138,-138,-138
-120820,-18156,-181593,20,20,20
-120820,-18156,-181686,-1,-1,-1
-120820,-18156,-181804,75,75,75
-120820,-18156,-181921,-134,-134,-134
-120820,-18156,-182032,-112,-112,-112
-120815,-18156,-182208,-10,-10,-10
-120811,-18155,-182372,-64,-64,-64
-120808,-18155,-182510,-5,-5,-5
-120807,-18155,-182631,-172,-172,-172
-120807,-18154,-182743,-73,-73,-73
-120806,-18154,-182848,-53,-53,-53
-120806,-18154,-182945,-66,-66,-66
-120806,-18154,-183052,-59,-59,-59
-120806,-18154,-183149,-143,-143,-143
-120806,-18154,-183246,57,57,57
-120806,-18154,-183341,-89,-89,-89
-120806,-18153,-183436,-167,-167,-167
-120806,-18153,-183535,-55,-55,-55
-120806,-18153,-183633,-67,-67,-67
-120806,-18153,-183733,-37,-37,-37
-120806,-18153,-183832,9,9,9
-120806,-18152,-183932,49,49,49
-120806,-18152,-184026,-76,-76,-76
-120806,-18152,-184120,-137,-137,-137
-120806,-18152,-184225,0,0,0
-120806,-18152,-184322,-28,-28,-28
-120806,-18152,-184421,-44,-44,-44
-120806,-18152,-184519,-1,-1,-1
-120806,-18152,-184619,-156,-156,-156
-120806,-18151,-184717,-72,-72,-72
-120806,-18152,-184817,-38,-38,-38
-120806,-18152,-184916,-11,-11,-11
-120806,-18152,-185015,-88,-88,-88
-120806,-18152,-185116,-33,-33,-33
-120806,-18152,-185228,-143,-143,-143
-120806,-18152,-185329,-27,-27,-27
-120806,-18152,-185431,-58,-58,-58
-120806,-18152,-185532,-65,-65,-65
-120806,-18152,-185630,-11,-11,-11
-120806,-18152,-185728,-3,-3,-3
-120806,-18152,-185829,-47,-47,-47
-120806,-18152,-185930,15,15,15
-120806,-18152,-186031,-50,-50,-50
-120806,-18152,-186132,-34,-34,-34
-120806,-18152,-186242,12,12,12
-120806,-18152,-186339,-27,-27,-27
-120806,-18152,-186437,-80,-80,-80
-120806,-18152,-186535,-39,-39,-39
-120806,-18151,-186635,-71,-71,-71
-120806,-18152,-186737,-29,-29,-29
-120806,-18152,-186839,-68,-68,-68
-120806,-18152,-186947,37,37,37
-120806,-18152,-187045,-45,-45,-45
-120806,-18152,-187145,-115,-115,-115
-120806,-18151,-187241,46,46,46
-120806,-18152,-187340,-33,-33,-33
-120806,-18152,-187440,-111,-111,-111
-120806,-18151,-187540,-70,-70,-70
-120806,-18152,-187641,-201,-201,-201
-120806,-18152,-187749,-76,-76,-76
-120806,-18152,-187847,-100,-100,-100
-120806,-18151,-187947,-25,-25,-25
-120806,-18152,-188047,-29,-29,-29
-120806,-18152,-188146,-79,-79,-79
-120806,-18152,-188246,-19,-19,-19
-120806,-18152,-188347,-105,-105,-105
-120806,-18152,-188453,-95,-95,-95
-120806,-18152,-188551,-109,-109,-109
-120807,-18152,-188651,-107,-107,-107
-120807,-18152,-188751,14,14,14
-120807,-18152,-188852,-82,-82,-82
-120807,-18151,-188954,-53,-53,-53
-120807,-18152,-189054,-96,-96,-96
-120807,-18152,-189161,-122,-122,-122
-120807,-18152,-189258,-77,-77,-77
-120807,-18151,-189358,-133,-133,-133
-120807,-18152,-189459,-139,-139,-139
-120806,-18151,-189561,-160,-160,-160
-120807,-18152,-189662,-41,-41,-41
-120807,-18152,-189762,1,1,1
-120807,-18152,-189869,-69,-69,-69
-120807,-18152,-189969,-2,-2,-2
-120807,-18152,-190068,-156,-156,-156
-120807,-18152,-190169,-72,-72,-72
-120807,-18152,-190270,-28,-28,-28
-120807,-18152,-190372,-110,-110,-110
-120807,-18151,-190472,-13,-13,-13
-120807,-18152,-190570,-33,-33,-33
-120807,-18152,-190670,-69,-69,-69
-120807,-18151,-190780,-239,-239,-239
-120807,-18152,-190882,-93,-93,-93
-120807,-18152,-190985,-129,-129,-129
-120807,-18152,-191088,-22,-22,-22
-120788,-18151,-191115,69,69,69
-120733,-18149,-191061,0,0,0
-120684,-18149,-191036,0,0,0
-120661,-18147,-191034,0,0,0
-120660,-18148,-191035,0,0,0
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
-120660,-18148,-191035,-1,-1,-1
